# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	MORPHEMES	COGID	COGIDS
383	Deni	MAN	makhi / dzabitsu	dzabitsu	dz a b i ts u	MAN.(ADULT.MALE)	384	365
384	Deni	MAN	makhi / dzabitsu	makhi	m a kʰ i	MAN.(ADULT.MALE)	289	289
698	Jamamadi	MAN	makiti	maki	m a k i t i	MAN.(ADULT.MALE)	289	289
1010	Jarawara	MAN	makiti	maki	m a k i t i	MAN.(ADULT.MALE)	289	289
1374	Kulina	MAN	makʰi	makʰi	m a kʰ i	MAN.(ADULT.MALE)	289	289
1877	Sorowaha	MAN	imeki	imeki	i m e k i	MAN.(ADULT.MALE)	289	289
#
99	Banawa	MANDI	bidama	bidama	b i d a m a	MANDI	348	348
385	Deni	MANDI	bidama	bidama	b i d a m a	MANDI	348	348
699	Jamamadi	MANDI	bidama	bidama	b i d a m a	MANDI	348	348
1011	Jarawara	MANDI	bitama	bitama	b i t a m a	MANDI	348	348
1375	Kulina	MANDI	bidama	bidama	b i d a m a	MANDI	348	348
#
1012	Jarawara	MANY	tamabote	tamabote	t a m a b o t e	MANY	496	480
1376	Kulina	MANY	badzima / wapima / tsibɛma	badzima	b a dz i m a	MANY	500	482
1377	Kulina	MANY	badzima / wapima / tsibɛma	wapima	w a p i m a	MANY	499	483
1378	Kulina	MANY	badzima / wapima / tsibɛma	tsibɛma	ts i b ɛ m a	MANY	498	484
5158	Sorowaha	MANY	aamasa	aamasa	aː m a s a	MANY	424	398
#
232	Banawa	MATERNAL UNCLE (MOTHER'S BROTHER)	koko	koko	k o k o	MOTHER'S.BROTHER	686	686
568	Deni	MATERNAL UNCLE (MOTHER'S BROTHER)	koko	koko	k o k o	MOTHER'S.BROTHER	686	686
839	Jamamadi	MATERNAL UNCLE (MOTHER'S BROTHER)	koko	koko	k o k o	MOTHER'S.BROTHER	686	686
1196	Jarawara	MATERNAL UNCLE (MOTHER'S BROTHER)	koko	koko	k o k o	MOTHER'S.BROTHER	686	686
1585	Kulina	MATERNAL UNCLE (MOTHER'S BROTHER)	koko	koko	k o k o	MOTHER'S.BROTHER	686	686
1960	Sorowaha	MATERNAL UNCLE (MOTHER'S BROTHER)	koko	koko	k o k o	MOTHER'S.BROTHER	686	686
#
100	Banawa	MEASURE	tomi	tomi	t o m i	MEASURE	301	301
386	Deni	MEASURE	nathome	nathome	n a t h o m e	MEASURE	301	301
700	Jamamadi	MEASURE	tomi	tomi	t o m i	MEASURE	301	301
1013	Jarawara	MEASURE	tomi	tomi	t o m i	MEASURE	301	301
1379	Kulina	MEASURE	nat̪ʰomɛ	nat̪ʰomɛ	n a t̪ʰ o m ɛ	MEASURE	301	301
#
238	Banawa	MEDICINE	tehe	tehe	t e h e	unknown6	372	409
1201	Jarawara	MEDICINE	tehe	tehe	t e h e	unknown6	372	409
#
10028	Sorowaha	MIDDLE	hʊʊɾi	hʊʊɾi	h ʊː ɾ i	INSIDE	648	1274
#
5465	Kulina	MIRROR	waɾowa / tsʰonoba	tsʰonoba	tsʰ o n o b a	MIRROR	406	384
8967	Kulina	MIRROR	waɾowa / tsʰonoba	waɾowa	w a ɾ o w a	MIRROR	408	385
10126	Sorowaha	MIRROR	kaɾahi	kaɾahi	k a ɾ a h i	MIRROR	746	708
#
1443	Kulina	MIX	kɛʔɛma	kɛʔɛma	k ɛ ʔ ɛ m a	MIX	472	457
#
10042	Sorowaha	MOAN	adʒiaka	adʒiaka	a dʒ ia k a	MOAN	662	620
#
177	Banawa	MONKEY	waɸa	waɸa	w a ɸ a	WOOLLY.MONKEY	1223	1223
787	Jamamadi	MONKEY	waɸa	waɸa	w a ɸ a	WOOLLY.MONKEY	1223	1223
1133	Jarawara	MONKEY	waɸa	waɸa	w a ɸ a	WOOLLY.MONKEY	1223	1223
1528	Kulina	MONKEY	wapʰa	wapʰa	w a pʰ a	WOOLLY.MONKEY	1223	1223
1929	Sorowaha	MONKEY	gaha	gaha	g a h a	WOOLLY.MONKEY	548	539
5056	Sorowaha	MONKEY	kanʲa	kanʲa	k a nʲ a	MONKEY	435	418
#
102	Banawa	MONTH	abariko	abariko	a b a r i k o	MOON	203	203
388	Deni	MONTH	abajiko	abajiko	a b a j i k o	MOON	203	203
702	Jamamadi	MONTH	abariko	abariko	a b a r i k o	MOON	203	203
1015	Jarawara	MONTH	abariko	abariko	a b a r i k o	MOON	203	203
1382	Kulina	MONTH	abajiko	abajiko	a b a j i k o	MOON	203	203
#
103	Banawa	MOON	abariko	abariko	a b a r i k o	MOON	202	202
389	Deni	MOON	abajiko	abajiko	a b a j i k o	MOON	202	202
703	Jamamadi	MOON	abariko	abariko	a b a r i k o	MOON	202	202
1016	Jarawara	MOON	abariko	abariko	a b a r i k o	MOON	202	202
1383	Kulina	MOON	abajiko	abajiko	a b a j i k o	MOON	202	202
1973	Sorowaha	MOON	masiki	masiki	m a s i k i	MOON	202	202
#
276	Banawa	MORTAR	ɸowa	ɸowa	ɸ o w a	MORTAR	161	161
615	Deni	MORTAR	phowa	phowa	pʰ o w a	MORTAR	161	161
885	Jamamadi	MORTAR	ɸowa	ɸowa	ɸ o w a	MORTAR	161	161
1248	Jarawara	MORTAR	ɸowa	ɸowa	ɸ o w a	MORTAR	161	161
1623	Kulina	MORTAR	pʰowa	pʰowa	pʰ o w a	MORTAR	161	161
1982	Sorowaha	MORTAR	howa	howa	h o w a	MORTAR	161	161
#
310	Deni	MOSQUITO	bitha	bitha	b i t h a	GNAT	562	343
5012	Sorowaha	MOSQUITO	wahaɾa	wahaɾa	w a h a ɾ a	MOSQUITO	450	433
5026	Sorowaha	MOSQUITO	mahiɾi	mahiɾi	m a h i ɾ i	GNAT	1265	1265
5078	Kulina	MOSQUITO	wahara	wahara	w a h a r a	LARGE.MOSQUITO	196	196
5079	Deni	MOSQUITO	wahara	wahara	w a h a r a	LARGE.MOSQUITO	196	196
5080	Jarawara	MOSQUITO	waharo	waharo	w a h a r o	LARGE.MOSQUITO	196	196
5081	Banawa	MOSQUITO	waharo	waharo	w a h a r o	LARGE.MOSQUITO	196	196
5082	Jamamadi	MOSQUITO	waharo	waharo	w a h a r o	LARGE.MOSQUITO	196	196
5083	Sorowaha	MOSQUITO	wahaɾa	wahaɾa	w a h a ɾ a	LARGE.MOSQUITO	196	196
#
391	Deni	MOTH	daphopho	daphopho	d a pʰ o pʰ o	MOTH	41	41
1384	Kulina	MOTH	dapʰopʰo	dapʰopʰo	d a pʰ o pʰ o	MOTH	41	41
1879	Sorowaha	MOTH	dahoho	dahoho	d a h o h o	MOTH	41	41
#
104	Banawa	MOTHER	ami	ami	a m i	MOTHER	6	6
392	Deni	MOTHER	ami	ami	a m i	MOTHER	6	6
705	Jamamadi	MOTHER	ami	ami	a m i	MOTHER	6	6
1018	Jarawara	MOTHER	ami	ami	a m i	MOTHER	6	6
1385	Kulina	MOTHER	ami	ami	a m i	MOTHER	6	6
1880	Sorowaha	MOTHER	amiji / amadɪni	amiji	a m i j i	MOTHER	6	6
5035	Sorowaha	MOTHER	amiji / amadini	amadini	a m a d i n i	MOTHER	6	6
#
82	Banawa	MOUNTAIN OR HILL	adami	adami	a d a m i	HILL	3	3
361	Deni	MOUNTAIN OR HILL	adami	adami	a d a m i	HILL	3	3
684	Jamamadi	MOUNTAIN OR HILL	adami	adami	a d a m i	HILL	3	3
989	Jarawara	MOUNTAIN OR HILL	atami	atami	a t a m i	HILL	3	3
1349	Kulina	MOUNTAIN OR HILL	adami	adami	a d a m i	HILL	3	3
1870	Sorowaha	MOUNTAIN OR HILL	aḍami	aḍami	a ḍ a + m i	EARTH ?	3	3 631
#
1386	Kulina	MOUTH	ahaɾi	ahaɾi	a h a ɾ i	MOUTH	477	463
1875	Sorowaha	MOUTH	ijahi	ijahi	i j a h i	MOUTH	249	249
#
5022	Sorowaha	MUD	ʃʲɛmʲɛni	ʃʲɛmʲɛni	ʃʲ ɛ mʲ ɛ n i	MUD	445	428
#
105	Banawa	MUD HOLE	ata	ata	a t a	MUD.HOLE	349	349
393	Deni	MUD HOLE	ata	ata	a t a	MUD.HOLE	349	349
706	Jamamadi	MUD HOLE	ata	ata	a t a	MUD.HOLE	349	349
1019	Jarawara	MUD HOLE	ata	ata	a t a	MUD.HOLE	349	349
1387	Kulina	MUD HOLE	ata	ata	a t a	MUD.HOLE	349	349
#
106	Banawa	NAKED	kori	kori	k o r i	NAKEDNESS	284	284
394	Deni	NAKED	khorohi	khorohi	kʰ o r o h i	NAKEDNESS	284	284
1020	Jarawara	NAKED	kori	kori	k o r i	NAKEDNESS	284	284
1388	Kulina	NAKED	koɾoha	koɾoha	k o ɾ o h a	NAKEDNESS	284	284
10046	Sorowaha	NAKED	amaɾa	amaɾa	a m a ɾ a	NAKED	672	624
#
395	Deni	NAME	oni	oni	o n i	NAME	309	309
707	Jamamadi	NAME	oni	oni	o n i	NAME	309	309
1021	Jarawara	NAME	ini	ini	i n i	NAME	309	309
1389	Kulina	NAME	oni	oni	o n i	NAME	309	309
#
287	Banawa	NAVEL	sobori	sobori	s o b o r i	NAVEL	175	175
626	Deni	NAVEL	tsʰobori	tsʰobori	tsʰ o b o r i	NAVEL	175	175
1259	Jarawara	NAVEL	sobori	sobori	s o b o r i	NAVEL	175	175
1984	Sorowaha	NAVEL	soboɾi	soboɾi	s o b o ɾ i	NAVEL	175	175
#
50	Banawa	NEAR	boko	boko	b o k o	CLOSE	32	32
321	Deni	NEAR	boko	boko	b o k o	CLOSE	32	32
396	Deni	NEAR	vahirade	vahirade	v a h i r a d e	NEAR	587	572
937	Jarawara	NEAR	boko	boko	b o k o	CLOSE	32	32
1022	Jarawara	NEAR	ajata	ajata	a j a t a	NEAR	586	573
1300	Kulina	NEAR	boko	boko	b o k o	CLOSE	32	32
#
107	Banawa	NECK	namidi	namidi	n a m i d i	NECK	373	405
708	Jamamadi	NECK	namidi	namidi	n a m i d i	NECK	373	405
1023	Jarawara	NECK	namiti	namiti	n a m i t i	NECK	373	405
1390	Kulina	NECK	mat̪ʰo	mat̪ʰo	m a t̪ʰ o	NECK	373	405
10052	Sorowaha	NECK	asami	asami	a s a m i	NECK	678	628
#
108	Banawa	NECKLACE	kasaro	kasaro	k a s a r o	NECKLACE	269	269
709	Jamamadi	NECKLACE	kasaro	kasaro	k a s a r o	NECKLACE	269	269
1024	Jarawara	NECKLACE	kasaro	kasaro	k a s a r o	NECKLACE	269	269
1881	Sorowaha	NECKLACE	kasaɾo	kasaɾo	k a s a ɾ o	NECKLACE	269	269
#
5171	Sorowaha	NET	hʊʊwi	hʊʊwi	h ʊː w i	NET	420	395
#
202	Banawa	NEW	jati	jati	j a t i	NEW	79	79
397	Deni	NEW	dzati / jati	dzati	dz a t i	NEW	79	79
535	Deni	NEW	dzati / jati	jati	j a t i	NEW	79	79
810	Jamamadi	NEW	jati	jati	j a t i	NEW	79	79
1162	Jarawara	NEW	jati	jati	j a t i	NEW	79	79
1391	Kulina	NEW	dzati / jati	dzati	dz a t i	NEW	79	79
1557	Kulina	NEW	dzati / jati	jati	j a t i	NEW	79	79
5050	Sorowaha	NEW	wasi	wasi	w a s i	NEW	553	545
#
398	Deni	NIGHT	dzume	dzume	d z u m e	NIGHT	589	574
1026	Jarawara	NIGHT	jama	jama	j a m a	NIGHT	588	575
#
399	Deni	NOSE	ene	ene	e n e	NOSE	1112	1112
1392	Kulina	NOSE	ɛnɛ	ɛnɛ	ɛ n ɛ	NOSE	1112	1112
#
1393	Kulina	NOW	hidapana	hidapana	h i d a p a n a	NOW ?	241	241
#
5102	Deni	OAR	warami	warami	w a r a m i	OAR	200	200
#
110	Banawa	OLD	bote	bote	b o t e	OLD	226	226
400	Deni	OLD	bote / kharavi / huratsa / horasa	bote	b o t e	OLD	226	226
401	Deni	OLD	bote / kharavi / huratsa / horasa	huratsa	h u r a tʃ a	OLD	67	67
402	Deni	OLD	bote / kharavi / huratsa / horasa	kharavi	kʰ a r a v i	OLD	67	67
529	Deni	OLD	bote / kharavi / huratsa / horasa	horasa	h o r a s a	OLD	67	67
711	Jamamadi	OLD	bote	bote	b o t e	OLD	226	226
1027	Jarawara	OLD	bote	bote	b o t e	OLD	226	226
1394	Kulina	OLD	botɛ / hadai	botɛ	b o t ɛ	OLD	226	226
1395	Kulina	OLD	botɛ / hadai	hadai	h a d a i	OLD	226	226
1941	Sorowaha	OLD	hosa / huusa	hosa	h o s a	OLD	67	67
5175	Sorowaha	OLD	hosa / huusa	huusa	h uː s a	OLD	67	67
#
111	Banawa	OLDER SISTER	adi	adi	a d i	OLDER.SISTER	18	18
403	Deni	OLDER SISTER	asi	asi	a s i	OLDER.SISTER	18	18
712	Jamamadi	OLDER SISTER	adi	adi	a d i	OLDER.SISTER	18	18
1028	Jarawara	OLDER SISTER	ati	ati	a t i	OLDER.SISTER	18	18
1396	Kulina	OLDER SISTER	atsi	atsi	a ts i	OLDER.SISTER	18	18
#
234	Banawa	ONE	ohari	ohari	o h a r i	ONE	684	684
569	Deni	ONE	ohari	ohari	o h a r i	ONE	684	684
840	Jamamadi	ONE	ohari	ohari	o h a r i	ONE	684	684
1198	Jarawara	ONE	ohari	ohari	o h a r i	ONE	684	684
1397	Kulina	ONE	ohaɾi	ohaɾi	o h a ɾ i	ONE	476	461
1586	Kulina	ONE	ohaɾi	ohaɾi	o h a ɾ i	ONE	684	684
#
214	Banawa	ORDER	jose	jose	j o s e	ORDER	94	94
546	Deni	ORDER	jotsʰe	jotsʰe	j o tsʰ e	ORDER	94	94
822	Jamamadi	ORDER	jose	jose	j o s e	ORDER	94	94
1175	Jarawara	ORDER	jose	jose	j o s e	ORDER	94	94
1569	Kulina	ORDER	jotsʰɛʔɛ	jotsʰɛʔɛ	j o tsʰ ɛ ʔ ɛ	ORDER	94	94
#
112	Banawa	ORIOLE	kawasiro	kawasiro	k a w a s i r o	ORIOLE	271	271
404	Deni	ORIOLE	kawatsʰiro	kawatsʰiro	k a w a tsʰ i r o	ORIOLE	271	271
713	Jamamadi	ORIOLE	kawasiro	kawasiro	k a w a s i r o	ORIOLE	271	271
1029	Jarawara	ORIOLE	kawasiro	kawasiro	k a w a s i r o	ORIOLE	271	271
1398	Kulina	ORIOLE	kaatsiɾo	kaatsiɾo	k aː ts i ɾ o	ORIOLE	271	271
#
280	Banawa	OTTER	sabira	sabira	s a b i r a	OTTER	167	167
620	Deni	OTTER	tsʰabira	tsʰabira	tsʰ a b i r a	OTTER	167	167
889	Jamamadi	OTTER	sabira	sabira	s a b i r a	OTTER	167	167
1252	Jarawara	OTTER	sabira	sabira	s a b i r a	OTTER	167	167
1625	Kulina	OTTER	tsʰabiɾa	tsʰabiɾa	tsʰ a b i ɾ a	OTTER	167	167
#
113	Banawa	OWL	bobo / waɸa	bobo	b o b o	OWL.SP.	28	28
405	Deni	OWL	bobo / waba	bobo	b o b o	OWL.SP.	28	28
714	Jamamadi	OWL	bobo / waɸa	bobo	b o b o	OWL.SP.	28	28
1030	Jarawara	OWL	bobo / waɸa	bobo	b o b o	OWL.SP.	28	28
1399	Kulina	OWL	bobo / waba	bobo	b o b o	OWL.SP.	28	28
5090	Kulina	OWL	bobo / waba	waba	w a b a	OWL.SP.	198	198
5091	Deni	OWL	bobo / waba	waba	w a b a	OWL.SP.	198	198
5092	Jarawara	OWL	bobo / waɸa	waɸa	w a ɸ a	OWL.SP.	198	198
5093	Banawa	OWL	bobo / waɸa	waɸa	w a ɸ a	OWL.SP.	198	198
5094	Jamamadi	OWL	bobo / waɸa	waɸa	w a ɸ a	OWL.SP.	198	198
5095	Sorowaha	OWL	waha	waha	w a h a	OWL.SP.	198	198
#
5160	Sorowaha	OWNER	anidawa	anidawa	a n i d a w a	OWNER	423	397
#
5173	Sorowaha	PACA	hawɨ	hawɨ	h a w ɨ	PACA	418	393
#
715	Jamamadi	PACU	base	base	b a s e	PACU	218	218
1031	Jarawara	PACU	base	base	b a s e	PACU	218	218
1882	Sorowaha	PACU	basani	basani	b a s a n i	PACU	218	218
#
267	Banawa	PADDLE	ori	ori	o r i	PADDLE	148	148
606	Deni	PADDLE	ori	ori	o r i	PADDLE	148	148
874	Jamamadi	PADDLE	ori	ori	o r i	PADDLE	148	148
1238	Jarawara	PADDLE	ori	ori	o r i	PADDLE	148	148
1616	Kulina	PADDLE	oɾi	oɾi	o ɾ i	PADDLE	148	148
#
114	Banawa	PAIN	kome	kome	k o m e	PAIN	273	273
406	Deni	PAIN	koma	koma	k o m a	PAIN	273	273
1032	Jarawara	PAIN	kome	kome	k o m e	PAIN	273	273
1400	Kulina	PAIN	koma	koma	k o m a	PAIN	273	273
1883	Sorowaha	PAIN	kowi	kowi	k o w i	PAIN	697	640
#
115	Banawa	PALM TREE	jani	jani	j a n i	PALM	256	256
208	Banawa	PALM TREE	jawana	jawana	j a w a n a	PALM.SP.	87	87
407	Deni	PALM TREE	jani	jani	j a n i	PALM	256	256
540	Deni	PALM TREE	jawana	jawana	j a w a n a	PALM.SP.	87	87
716	Jamamadi	PALM TREE	jani	jani	j a n i	PALM	256	256
817	Jamamadi	PALM TREE	jawana	jawana	j a w a n a	PALM.SP.	87	87
1033	Jarawara	PALM TREE	ere / jani	ere	e r e	PALM	231	231
1034	Jarawara	PALM TREE	ere / jani	jani	j a n i	PALM	256	256
1169	Jarawara	PALM TREE	jawana / kowasaki	jawana	j a w a n a	PALM.SP.	87	87
1212	Jarawara	PALM TREE	jawana / kowasaki	kowasaki	k o w a s a k i	PALM.SP.	120	547
1401	Kulina	PALM TREE	jani	jani	j a n i	PALM	256	256
1562	Kulina	PALM TREE	jawana	jawana	j a w a n a	PALM.SP.	87	87
1884	Sorowaha	PALM TREE	ɨɾɨ	ɨɾɨ	ɨ ɾ ɨ	PALM	231	231
1968	Sorowaha	PALM TREE	koasaki	koasaki	k o a s a k i	PALM.SP.	120	547
#
5176	Sorowaha	PAN	iiʃʲaha	iiʃʲaha	iː ʃʲ a h a	PAN	417	392
#
4754	Kulina	PAPAYA	kapajdzo	kapajdzo	k a p a j dz o	PAPAYA	453	436
#
408	Deni	PASSION FRUIT	sanaro	sanaro	s a n a r o	PASSION.FRUIT	1222	1222
717	Jamamadi	PASSION FRUIT	sanaro	sanaro	s a n a r o	PASSION.FRUIT	1222	1222
1885	Sorowaha	PASSION FRUIT	sanaɾo / sanaɾu	sanaɾo	s a n a ɾ o	PASSION.FRUIT	1222	1222
5013	Sorowaha	PASSION FRUIT	sanaɾo / sanaɾu	sanaɾu	s a n a ɾ u	PASSION.FRUIT	1222	1222
#
63	Banawa	PATERNAL AUNT (FATHER'S SISTER)	aso	aso	a s o	FATHER'S.SISTER	17	17
338	Deni	PATERNAL AUNT (FATHER'S SISTER)	atsʰo / matsʰodini	atsʰo	a tsʰ o	FATHER'S.SISTER	17	17
594	Deni	PATERNAL AUNT (FATHER'S SISTER)	atsʰo / matsʰodini	matsʰodini	m a tsʰ o d i n i	FATHER'S.SISTER	131	131
667	Jamamadi	PATERNAL AUNT (FATHER'S SISTER)	aso	aso	a s o	FATHER'S.SISTER	17	17
961	Jarawara	PATERNAL AUNT (FATHER'S SISTER)	aso	aso	a s o	FATHER'S.SISTER	17	17
1320	Kulina	PATERNAL AUNT (FATHER'S SISTER)	atsʰo / matsʰodini	atsʰo	a tsʰ o	FATHER'S.SISTER	17	17
1603	Kulina	PATERNAL AUNT (FATHER'S SISTER)	atsʰo / matsʰodini	matsʰodini	m a tsʰ o d i n i	FATHER'S.SISTER	131	131
1859	Sorowaha	PATERNAL AUNT (FATHER'S SISTER)	aso	aso	a s o	FATHER'S.SISTER	17	17
#
62	Banawa	PATERNAL UNCLE (FATHER'S BROTHER)	badise	badise	b a d i s e	FATHER'S.BROTHER	336	336
666	Jamamadi	PATERNAL UNCLE (FATHER'S BROTHER)	badise	badise	b a d i s e	FATHER'S.BROTHER	336	336
960	Jarawara	PATERNAL UNCLE (FATHER'S BROTHER)	batise	batise	b a t i s e	FATHER'S.BROTHER	336	336
#
116	Banawa	PATH OR ROAD	hawi	hawi	h a w i	PATH	238	238
409	Deni	PATH OR ROAD	hawi	hawi	h a w i	PATH	238	238
718	Jamamadi	PATH OR ROAD	hawi	hawi	h a w i	PATH	238	238
1035	Jarawara	PATH OR ROAD	hawi	hawi	h a w i	PATH	238	238
1402	Kulina	PATH OR ROAD	hawi	hawi	h a w i	PATH	238	238
1886	Sorowaha	PATH OR ROAD	agi	agi	a g i	PATH	238	238
#
54	Banawa	PATTERN	hano	hano	h a n o	PATTERN	334	334
329	Deni	PATTERN	hano	hano	h a n o	PATTERN	334	334
943	Jarawara	PATTERN	hano	hano	h a n o	PATTERN	334	334
1307	Kulina	PATTERN	hano	hano	h a n o	PATTERN	334	334
#
410	Deni	PAXIUBA	boba	boba	b o b a	PAXIUBA	26	26
#
209	Banawa	PEACH PALM	jawida	jawida	j a w i d a	PEACH.PALM	88	88
541	Deni	PEACH PALM	jawida	jawida	j a w i d a	PEACH.PALM	88	88
818	Jamamadi	PEACH PALM	jawida	jawida	j a w i d a	PEACH.PALM	88	88
1170	Jarawara	PEACH PALM	jawita	jawita	j a w i t a	PEACH.PALM	88	88
1563	Kulina	PEACH PALM	jaʔida	jaʔida	j a ʔ i d a	PEACH.PALM	88	88
5015	Sorowaha	PEACH PALM	maasa	maasa	m aː s a	PEACH.PALM	555	548
#
5037	Sorowaha	PECCARY	dʒanɨdumuɾi / dʒãdumuɾi	dʒanɨdumuɾi	dʒ a n ɨ d u m u ɾ i	PECCARY	441	424
5040	Sorowaha	PECCARY	dʒanɨdumuɾi / dʒãdumuɾi	dʒãdumuɾi	dʒ ã d u m u ɾ i	PECCARY	441	424
#
279	Banawa	PEEL	saa	saa	s aː	PEEL	166	166
514	Deni	PEEL	tero / ʃa / sa	tero	t e r o	PEEL	49	49
618	Deni	PEEL	tero / ʃa / sa	ʃa	ʃ a	PEEL	166	166
619	Deni	PEEL	tero / ʃa / sa	sa	s a	PEEL	166	166
1251	Jarawara	PEEL	saa	saa	s aː	PEEL	166	166
1624	Kulina	PEEL	ʃa	ʃa	ʃ a	PEEL	166	166
#
5177	Sorowaha	PENIS	iiʃimi	iiʃimi	iː ʃ i m i	PENIS	416	391
#
411	Deni	PEPPER	katsʰiʔi	katsʰiʔi	k a tsʰ i ʔ i	PEPPER	270	270
1403	Kulina	PEPPER	katsʰi	katsʰi	k a tsʰ i	PEPPER	270	270
#
5052	Sorowaha	PESTLE	huwa / akubi	huwa	h u w a	PESTLE	436	419
10044	Sorowaha	PESTLE	huwa / akubi	akubi	a k u b i	PESTLE	664	622
#
412	Deni	PIECE	bobi	bobi	b o b i	PIECE	27	27
1154	Jarawara	PIECE	ibisiri	ibisiri	i b i s i r i	PIECE	69	69
1404	Kulina	PIECE	bobi	bobi	b o b i	PIECE	27	27
1942	Sorowaha	PIECE	ibisini	ibisini	i b i s i n i	PIECE	69	69
#
117	Banawa	PIERCE	saka / ida	saka	s a k a	PIERCE	350	350
196	Banawa	PIERCE	saka / ida	ida	i d a	PIERCE	70	70
413	Deni	PIERCE	saka	saka	s a k a	PIERCE	350	350
720	Jamamadi	PIERCE	saka / ida	saka	s a k a	PIERCE	350	350
803	Jamamadi	PIERCE	saka / ida	ida	i d a	PIERCE	70	70
1037	Jarawara	PIERCE	saka / ita	saka	s a k a	PIERCE	350	350
1155	Jarawara	PIERCE	saka / ita	ita	i t a	PIERCE	70	70
1405	Kulina	PIERCE	tsaka	tsaka	ts a k a	PIERCE	350	350
1943	Sorowaha	PIERCE	ida / sutika	ida	i d a	PIERCE	70	70
10074	Sorowaha	PIERCE	ida / sutika	sutika	s u t i k a	PIERCE	707	649
#
118	Banawa	PINEAPPLE	sami	sami	s a m i	PINEAPPLE	351	351
415	Deni	PINEAPPLE	tsʰami	tsʰami	tsʰ a m i	PINEAPPLE	351	351
721	Jamamadi	PINEAPPLE	sami	sami	s a m i	PINEAPPLE	351	351
1038	Jarawara	PINEAPPLE	sami	sami	s a m i	PINEAPPLE	351	351
5009	Sorowaha	PINEAPPLE	tsami / aɾaguna	tsami	ts a m i	PINEAPPLE	351	351
7778	Kulina	PINEAPPLE	nana / tsʰami	tsʰami	tsʰ a m i	PINEAPPLE	351	351
9998	Kulina	PINEAPPLE	nana / tsʰami	nana	n a n a	PINEAPPLE	524	513
10047	Sorowaha	PINEAPPLE	tsami / aɾaguna	aɾaguna	a ɾ a g u n a	PINEAPPLE	673	625
#
5049	Sorowaha	PIRANHA	uma	uma	u m a	PIRANHA	438	421
#
10115	Sorowaha	PISS	kasukaɾi / kasuka	kasukaɾi	k a s u k a ɾ i	URINE	738	701
10117	Sorowaha	PISS	kasukaɾi / kasuka	kasuka	k a s u k a	URINE	738	701
#
1991	Sorowaha	PLACE (POSITION)	dʋʋki / dʋci	dʋʋki	d ʋː k i	PLACE	454	437
5033	Sorowaha	PLACE (POSITION)	dʋʋki / dʋci	dʋci	d ʋ c i	PLACE	454	437
#
1484	Kulina	PLAY	it̪ʰomɛ	it̪ʰomɛ	i t̪ʰ o m ɛ	PLAY	467	452
5042	Sorowaha	PLAY	gamakɨza	gamakɨza	g a m a k ɨ z a	PLAY	468	453
#
83	Banawa	POISON	iha	iha	i h a	POISON	339	339
362	Deni	POISON	iha	iha	i h a	POISON	339	339
990	Jarawara	POISON	iha	iha	i h a	POISON	339	339
10120	Sorowaha	POISON	kasiimeni	kasiimeni	k a s iː m e n i	POISON	742	704
#
10060	Sorowaha	POLISH (SOMETHING)	kuɾuuka	kuɾuuka	k u ɾ uː k a	POLISH	688	637
#
119	Banawa	PORCUPINE	misa	misa	m i s a	PORCUPINE	292	292
417	Deni	PORCUPINE	mitsʰe	mitsʰe	m i tsʰ e	PORCUPINE	292	292
722	Jamamadi	PORCUPINE	misa	misa	m i s a	PORCUPINE	292	292
1040	Jarawara	PORCUPINE	misa	misa	m i s a	PORCUPINE	292	292
1407	Kulina	PORCUPINE	mitsʰɛ	mitsʰɛ	m i tsʰ ɛ	PORCUPINE	292	292
1888	Sorowaha	PORCUPINE	misi	misi	m i s i	PORCUPINE	292	292
#
120	Banawa	POT	jia	jia	j i a	POT	525	514
418	Deni	POT	jipa	jipa	j i p a	POT	525	514
723	Jamamadi	POT	jiwaha	jiwaha	j i w a h a	POT	258	258
1041	Jarawara	POT	jiwaha	jiwaha	j i w a h a	POT	258	258
1408	Kulina	POT	jipa	jipa	j i p a	POT	525	514
1889	Sorowaha	POT	isaha	isaha	i s a h a	POT	258	258
#
10017	Sorowaha	PRECIOUS	adjaɾu	adjaɾu	a d j a ɾ u	PRECIOUS	638	602
#
420	Deni	PREGNANT	jahani	jahani	j a h a n i	PREGNANT	591	577
#
421	Deni	PRETEND	wadawada	wadawada	w a d a w a d a	PRETEND	592	578
#
10032	Sorowaha	PROCREATE	agja	agja	a g j a	PROCREATE	652	611
#
160	Banawa	PULL	bore	bore	b o r e	PULL	221	221
479	Deni	PULL	pore	pore	p o r e	PULL	221	221
765	Jamamadi	PULL	bore	bore	b o r e	PULL	221	221
1100	Jarawara	PULL	bore	bore	b o r e	PULL	221	221
1485	Kulina	PULL	hoka / poɾɛ	hoka	h o k a	PULL	539	530
1486	Kulina	PULL	hoka / poɾɛ	poɾɛ	p o ɾ ɛ	PULL	221	221
#
422	Deni	PULL OUT	jopha	jopha	j o pʰ a	PULL.OUT	315	315
1410	Kulina	PULL OUT	jopʰa	jopʰa	j o pʰ a	PULL.OUT	315	315
#
161	Banawa	PUSH	joko	joko	j o k o	PUSH	230	230
480	Deni	PUSH	joko	joko	j o k o	PUSH	230	230
766	Jamamadi	PUSH	joko	joko	j o k o	PUSH	230	230
1101	Jarawara	PUSH	joko	joko	j o k o	PUSH	230	230
1487	Kulina	PUSH	jo	jo	j o	PUSH	230	230
