ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Segment_Slice
Sorowaha-247_leaf-2-1,Sorowaha-247_leaf-2,ahɨ,11,false,expert,,a h - - ɨ,SCA,,1
Amarakaeri-247_leaf-1-1,Amarakaeri-247_leaf-1,mbaʔ,855,false,expert,,m/b a ʔ,SCA,,1
ProtoArawan-247_leaf-1-1,ProtoArawan-247_leaf-1,apha,11,false,expert,,a - - pʰ a,SCA,,1
Kanamari-247_leaf-1-1,Kanamari-247_leaf-1,ba,855,false,expert,,b a -,SCA,,1
Katawishi-247_leaf-1-1,Katawishi-247_leaf-1,ba,855,false,expert,,b a -,SCA,,1
Banawa-253_letsgo-1-1,Banawa-253_letsgo-1,homa,345,false,expert,,h o m a,SCA,,1
Deni-253_letsgo-1-1,Deni-253_letsgo-1,hina,345,false,expert,,h i n a,SCA,,1
Jamamadi-253_letsgo-1-1,Jamamadi-253_letsgo-1,hima,345,false,expert,,h i m a,SCA,,1
Jarawara-253_letsgo-1-1,Jarawara-253_letsgo-1,hima,345,false,expert,,h i m a,SCA,,1
Kulina-253_letsgo-1-1,Kulina-253_letsgo-1,hina,345,false,expert,,h i n a,SCA,,1
Banawa-262_liver-1-1,Banawa-262_liver-1,wati,346,false,expert,,w a - - t i,SCA,,1
Deni-262_liver-1-1,Deni-262_liver-1,ati,346,false,expert,,- a - - t i,SCA,,1
Jamamadi-262_liver-1-1,Jamamadi-262_liver-1,wati,346,false,expert,,w a - - t i,SCA,,1
Jarawara-262_liver-1-1,Jarawara-262_liver-1,wahati,346,false,expert,,w a h a t i,SCA,,1
Kulina-262_liver-1-1,Kulina-262_liver-1,wati,346,false,expert,,w a - - t i,SCA,,1
Paumari-262_liver-1-1,Paumari-262_liver-1,βaʔi,346,false,expert,,β a ʔ - - i,SCA,,1
Banawa-268_lungfish-1-1,Banawa-268_lungfish-1,sako,347,false,expert,,s - a k o,SCA,,1
Deni-268_lungfish-1-1,Deni-268_lungfish-1,sako,347,false,expert,,s - a k o,SCA,,1
Jamamadi-268_lungfish-1-1,Jamamadi-268_lungfish-1,sako,347,false,expert,,s - a k o,SCA,,1
Jarawara-268_lungfish-1-1,Jarawara-268_lungfish-1,sako,347,false,expert,,s - a k o,SCA,,1
Kulina-268_lungfish-1-1,Kulina-268_lungfish-1,tsʰako,347,false,expert,,tsʰ - a k o,SCA,,1
Paumari-268_lungfish-1-1,Paumari-268_lungfish-1,sako,347,false,expert,,s - a k o,SCA,,1
Sorowaha-268_lungfish-1-1,Sorowaha-268_lungfish-1,sako,347,false,expert,,s - a k o,SCA,,1
ProtoArawan-268_lungfish-1-1,ProtoArawan-268_lungfish-1,shako,347,false,expert,,s h a k o,SCA,,1
Banawa-272_mandi-1-1,Banawa-272_mandi-1,bidama,348,false,expert,,b i d a m a,SCA,,1
Deni-272_mandi-1-1,Deni-272_mandi-1,bidama,348,false,expert,,b i d a m a,SCA,,1
Jamamadi-272_mandi-1-1,Jamamadi-272_mandi-1,bidama,348,false,expert,,b i d a m a,SCA,,1
Jarawara-272_mandi-1-1,Jarawara-272_mandi-1,bitama,348,false,expert,,b i t a m a,SCA,,1
Kulina-272_mandi-1-1,Kulina-272_mandi-1,bidama,348,false,expert,,b i d a m a,SCA,,1
ProtoArawan-272_mandi-1-1,ProtoArawan-272_mandi-1,bidama,348,false,expert,,b i d a m a,SCA,,1
Banawa-277_measure-1-1,Banawa-277_measure-1,tomi,301,false,expert,,- - t - o m i,SCA,,1
Deni-277_measure-1-1,Deni-277_measure-1,nathome,301,false,expert,,n a t h o m e,SCA,,1
Jamamadi-277_measure-1-1,Jamamadi-277_measure-1,tomi,301,false,expert,,- - t - o m i,SCA,,1
Jarawara-277_measure-1-1,Jarawara-277_measure-1,tomi,301,false,expert,,- - t - o m i,SCA,,1
Kulina-277_measure-1-1,Kulina-277_measure-1,nat̪ʰomɛ,301,false,expert,,n a t̪ʰ - o m ɛ,SCA,,1
ProtoArawan-277_measure-1-1,ProtoArawan-277_measure-1,nathom,301,false,expert,,n a tʰ - o m -,SCA,,1
Banawa-160_fleshormeat-1-1,Banawa-160_fleshormeat-1,ime,250,false,expert,,i m e,SCA,,1
Deni-160_fleshormeat-1-1,Deni-160_fleshormeat-1,ima,250,false,expert,,i m a,SCA,,1
Jamamadi-160_fleshormeat-1-1,Jamamadi-160_fleshormeat-1,ime,250,false,expert,,i m e,SCA,,1
Jarawara-160_fleshormeat-1-1,Jarawara-160_fleshormeat-1,ime,250,false,expert,,i m e,SCA,,1
Kulina-160_fleshormeat-1-1,Kulina-160_fleshormeat-1,bani mɛkʰɛ,512,false,expert,,b a n i,SCA,,1
Kulina-160_fleshormeat-1-2,Kulina-160_fleshormeat-1,bani mɛkʰɛ,388,false,expert,,m ɛ kʰ ɛ,SCA,,2
Kulina-160_fleshormeat-2-1,Kulina-160_fleshormeat-2,ima,250,false,expert,,i m a,SCA,,1
Paumari-160_fleshormeat-1-1,Paumari-160_fleshormeat-1,ima,250,false,expert,,i m a,SCA,,1
Sorowaha-160_fleshormeat-1-1,Sorowaha-160_fleshormeat-1,ime,250,false,expert,,i m e,SCA,,1
Sorowaha-160_fleshormeat-2-1,Sorowaha-160_fleshormeat-2,ɨmɨ,250,false,expert,,ɨ m ɨ,SCA,,1
Katawishi-160_fleshormeat-1-1,Katawishi-160_fleshormeat-1,han,820,false,expert,,h a n,SCA,,1
ProtoArawan-160_fleshormeat-1-1,ProtoArawan-160_fleshormeat-1,ima,250,false,expert,,i m a,SCA,,1
Banawa-286_month-1-1,Banawa-286_month-1,abariko,203,false,expert,,a b a r i k o,SCA,,1
Deni-286_month-1-1,Deni-286_month-1,abajiko,203,false,expert,,a b a j i k o,SCA,,1
Jamamadi-286_month-1-1,Jamamadi-286_month-1,abariko,203,false,expert,,a b a r i k o,SCA,,1
Jarawara-286_month-1-1,Jarawara-286_month-1,abariko,203,false,expert,,a b a r i k o,SCA,,1
Kulina-286_month-1-1,Kulina-286_month-1,abajiko,203,false,expert,,a b a j i k o,SCA,,1
Banawa-291_mother-1-1,Banawa-291_mother-1,ami,6,false,expert,,- a m - - - - i,SCA,,1
Deni-291_mother-1-1,Deni-291_mother-1,ami,6,false,expert,,- a m - - - - i,SCA,,1
Jamamadi-291_mother-1-1,Jamamadi-291_mother-1,ami,6,false,expert,,- a m - - - - i,SCA,,1
Jarawara-291_mother-1-1,Jarawara-291_mother-1,ami,6,false,expert,,- a m - - - - i,SCA,,1
Kulina-291_mother-1-1,Kulina-291_mother-1,ami,6,false,expert,,- a m - - - - i,SCA,,1
Paumari-291_mother-1-1,Paumari-291_mother-1,mia,6,false,expert,,m i - - - - - a,SCA,,1
Sorowaha-291_mother-1-1,Sorowaha-291_mother-1,amiji,6,false,expert,,- a m - - i j i,SCA,,1
Sorowaha-291_mother-2-1,Sorowaha-291_mother-2,amadini,6,false,expert,,- a m a d i n i,SCA,,1
Arawa-291_mother-1-1,Arawa-291_mother-1,ami,6,false,expert,,- a m - - - - i,SCA,,1
Katawishi-291_mother-1-1,Katawishi-291_mother-1,jamai,6,false,expert,,j a m - - aː - i,SCA,,1
Amarakaeri-291_mother-1-1,Amarakaeri-291_mother-1,nãŋ,806,false,expert,,n ã ŋ,SCA,,1
ProtoArawan-291_mother-1-1,ProtoArawan-291_mother-1,ami,6,false,expert,,- a m - - - - i,SCA,,1
Kanamari-291_mother-1-1,Kanamari-291_mother-1,ɲama,6,false,expert,,ɲ a m - - - - a,SCA,,1
Banawa-296_mudhole-1-1,Banawa-296_mudhole-1,ata,349,false,expert,,a t a,SCA,,1
Deni-296_mudhole-1-1,Deni-296_mudhole-1,ata,349,false,expert,,a t a,SCA,,1
Jamamadi-296_mudhole-1-1,Jamamadi-296_mudhole-1,ata,349,false,expert,,a t a,SCA,,1
Jarawara-296_mudhole-1-1,Jarawara-296_mudhole-1,ata,349,false,expert,,a t a,SCA,,1
Kulina-296_mudhole-1-1,Kulina-296_mudhole-1,ata,349,false,expert,,a t a,SCA,,1
ProtoArawan-296_mudhole-1-1,ProtoArawan-296_mudhole-1,ata,349,false,expert,,a t a,SCA,,1
Banawa-297_naked-1-1,Banawa-297_naked-1,kori,284,false,expert,,k o r - - i,SCA,,1
Deni-297_naked-1-1,Deni-297_naked-1,khorohi,284,false,expert,,kʰ o r o h i,SCA,,1
Jarawara-297_naked-1-1,Jarawara-297_naked-1,kori,284,false,expert,,k o r - - i,SCA,,1
Kulina-297_naked-1-1,Kulina-297_naked-1,koɾoha,284,false,expert,,k o ɾ o h a,SCA,,1
Sorowaha-297_naked-1-1,Sorowaha-297_naked-1,amaɾa,624,false,expert,,a m a ɾ a,SCA,,1
ProtoArawan-297_naked-1-1,ProtoArawan-297_naked-1,khoriha,284,false,expert,,kʰ o r i h a,SCA,,1
Banawa-301_neck-1-1,Banawa-301_neck-1,namidi,405,false,expert,,n a m i d i,SCA,,1
Jamamadi-301_neck-1-1,Jamamadi-301_neck-1,namidi,405,false,expert,,n a m i d i,SCA,,1
Jarawara-301_neck-1-1,Jarawara-301_neck-1,namiti,405,false,expert,,n a m i t i,SCA,,1
Kulina-301_neck-1-1,Kulina-301_neck-1,mat̪ʰo,405,false,expert,,- - m a t̪ʰ o,SCA,,1
Sorowaha-301_neck-1-1,Sorowaha-301_neck-1,asami,628,false,expert,,a s a m i,SCA,,1
Paumari-301_neck-1-1,Paumari-301_neck-1,nabidi,405,false,expert,,n a b i d i,SCA,,1
Deni-301_neck-1-1,Deni-301_neck-1,matʰo,405,false,expert,,- - m a tʰ o,SCA,,1
Paumari-301_neck-2-1,Paumari-301_neck-2,matʰa,405,false,expert,,- - m a tʰ a,SCA,,1
Banawa-302_necklace-1-1,Banawa-302_necklace-1,kasaro,269,false,expert,,k a s a r o,SCA,,1
Jamamadi-302_necklace-1-1,Jamamadi-302_necklace-1,kasaro,269,false,expert,,k a s a r o,SCA,,1
Jarawara-302_necklace-1-1,Jarawara-302_necklace-1,kasaro,269,false,expert,,k a s a r o,SCA,,1
Sorowaha-302_necklace-1-1,Sorowaha-302_necklace-1,kasaɾo,269,false,expert,,k a s a ɾ o,SCA,,1
ProtoArawan-302_necklace-1-1,ProtoArawan-302_necklace-1,kasoro,269,false,expert,,k a s o r o,SCA,,1
Banawa-249_leafspine-1-1,Banawa-249_leafspine-1,bahi,1111,false,expert,,b a h i,SCA,,1
Deni-249_leafspine-1-1,Deni-249_leafspine-1,behe,1111,false,expert,,b e h e,SCA,,1
Jamamadi-249_leafspine-1-1,Jamamadi-249_leafspine-1,bahi,1111,false,expert,,b a h i,SCA,,1
Jarawara-249_leafspine-1-1,Jarawara-249_leafspine-1,behe,1111,false,expert,,b e h e,SCA,,1
Banawa-311_old-1-1,Banawa-311_old-1,bote,226,false,expert,,b o t - e,SCA,,1
Deni-311_old-1-1,Deni-311_old-1,bote,226,false,expert,,b o t - e,SCA,,1
Deni-311_old-2-1,Deni-311_old-2,huratsa,67,false,expert,,h u r a tʃ a,SCA,,1
Deni-311_old-3-1,Deni-311_old-3,kharavi,67,false,expert,,kʰ a r a v i,SCA,,1
Deni-311_old-4-1,Deni-311_old-4,horasa,67,false,expert,,h o r a s a,SCA,,1
Jamamadi-311_old-1-1,Jamamadi-311_old-1,bote,226,false,expert,,b o t - e,SCA,,1
Jarawara-311_old-1-1,Jarawara-311_old-1,bote,226,false,expert,,b o t - e,SCA,,1
Kulina-311_old-1-1,Kulina-311_old-1,botɛ,226,false,expert,,b o t - ɛ,SCA,,1
Kulina-311_old-2-1,Kulina-311_old-2,hadai,226,false,expert,,h a d a i,SCA,,1
Paumari-311_old-1-1,Paumari-311_old-1,boɗa,226,false,expert,,b o ɗ - a,SCA,,1
Sorowaha-311_old-1-1,Sorowaha-311_old-1,hosa,67,false,expert,,h o - - s a,SCA,,1
Sorowaha-311_old-2-1,Sorowaha-311_old-2,huusa,67,false,expert,,h uː - - s a,SCA,,1
ProtoArawan-311_old-1-1,ProtoArawan-311_old-1,ɓoɗe,226,false,expert,,ɓ o ɗ - e,SCA,,1
ProtoArawan-311_old-2-1,ProtoArawan-311_old-2,horasa,67,false,expert,,h o r a s a,SCA,,1
Banawa-312_oldersister-1-1,Banawa-312_oldersister-1,adi,18,false,expert,,- a d i -,SCA,,1
Deni-312_oldersister-1-1,Deni-312_oldersister-1,asi,18,false,expert,,- a s i -,SCA,,1
Jamamadi-312_oldersister-1-1,Jamamadi-312_oldersister-1,adi,18,false,expert,,- a d i -,SCA,,1
Jarawara-312_oldersister-1-1,Jarawara-312_oldersister-1,ati,18,false,expert,,- a t i -,SCA,,1
Kulina-312_oldersister-1-1,Kulina-312_oldersister-1,atsi,18,false,expert,,- a ts i -,SCA,,1
Paumari-312_oldersister-1-1,Paumari-312_oldersister-1,ʔadia,18,false,expert,,ʔ a d i a,SCA,,1
ProtoArawan-312_oldersister-1-1,ProtoArawan-312_oldersister-1,adia,18,false,expert,,- a d ia -,SCA,,1
Banawa-315_oriole-1-1,Banawa-315_oriole-1,kawasiro,271,false,expert,,k a w a s - i r o,SCA,,1
Deni-315_oriole-1-1,Deni-315_oriole-1,kawatsʰiro,271,false,expert,,k a w a tsʰ - i r o,SCA,,1
Jamamadi-315_oriole-1-1,Jamamadi-315_oriole-1,kawasiro,271,false,expert,,k a w a s - i r o,SCA,,1
Jarawara-315_oriole-1-1,Jarawara-315_oriole-1,kawasiro,271,false,expert,,k a w a s - i r o,SCA,,1
Kulina-315_oriole-1-1,Kulina-315_oriole-1,kaatsiɾo,271,false,expert,,k aː - - ts - i ɾ o,SCA,,1
Paumari-315_oriole-1-1,Paumari-315_oriole-1,siro,271,false,expert,,- - - - s - i r o,SCA,,1
ProtoArawan-315_oriole-1-1,ProtoArawan-315_oriole-1,kawashiro,271,false,expert,,k a w a s h i r o,SCA,,1
Banawa-317_owl-1-1,Banawa-317_owl-1,bobo,28,false,expert,,b o b o,SCA,,1
Deni-317_owl-1-1,Deni-317_owl-1,bobo,28,false,expert,,b o b o,SCA,,1
Jamamadi-317_owl-1-1,Jamamadi-317_owl-1,bobo,28,false,expert,,b o b o,SCA,,1
Jarawara-317_owl-1-1,Jarawara-317_owl-1,bobo,28,false,expert,,b o b o,SCA,,1
Kulina-317_owl-1-1,Kulina-317_owl-1,bobo,28,false,expert,,b o b o,SCA,,1
Paumari-317_owl-1-1,Paumari-317_owl-1,βapaori,198,false,expert,,β a p ao r i,SCA,,1
Kulina-317_owl-2-1,Kulina-317_owl-2,waba,198,false,expert,,w a b - - a,SCA,,1
Deni-317_owl-2-1,Deni-317_owl-2,waba,198,false,expert,,w a b - - a,SCA,,1
Jarawara-317_owl-2-1,Jarawara-317_owl-2,waɸa,198,false,expert,,w a ɸ - - a,SCA,,1
Banawa-317_owl-2-1,Banawa-317_owl-2,waɸa,198,false,expert,,w a ɸ - - a,SCA,,1
Jamamadi-317_owl-2-1,Jamamadi-317_owl-2,waɸa,198,false,expert,,w a ɸ - - a,SCA,,1
Sorowaha-317_owl-1-1,Sorowaha-317_owl-1,waha,198,false,expert,,w a h - - a,SCA,,1
ProtoArawan-317_owl-1-1,ProtoArawan-317_owl-1,bobo,28,false,expert,,b o b o,SCA,,1
Banawa-322_pain-1-1,Banawa-322_pain-1,kome,273,false,expert,,k o m e,SCA,,1
Deni-322_pain-1-1,Deni-322_pain-1,koma,273,false,expert,,k o m a,SCA,,1
Jarawara-322_pain-1-1,Jarawara-322_pain-1,kome,273,false,expert,,k o m e,SCA,,1
Kulina-322_pain-1-1,Kulina-322_pain-1,koma,273,false,expert,,k o m a,SCA,,1
Sorowaha-322_pain-1-1,Sorowaha-322_pain-1,kowi,640,false,expert,,k o w i,SCA,,1
ProtoArawan-322_pain-1-1,ProtoArawan-322_pain-1,koma,273,false,expert,,k o m a,SCA,,1
Banawa-324_palmtree-1-1,Banawa-324_palmtree-1,jani,256,false,expert,,j a n i,SCA,,1
Banawa-324_palmtree-2-1,Banawa-324_palmtree-2,jawana,87,false,expert,,j a w a n a,SCA,,1
Deni-324_palmtree-1-1,Deni-324_palmtree-1,jani,256,false,expert,,j a n i,SCA,,1
Deni-324_palmtree-2-1,Deni-324_palmtree-2,jawana,87,false,expert,,j a w a n a,SCA,,1
Jamamadi-324_palmtree-1-1,Jamamadi-324_palmtree-1,jani,256,false,expert,,j a n i,SCA,,1
Jamamadi-324_palmtree-2-1,Jamamadi-324_palmtree-2,jawana,87,false,expert,,j a w a n a,SCA,,1
Jarawara-324_palmtree-1-1,Jarawara-324_palmtree-1,ere,231,false,expert,,e r e,SCA,,1
Jarawara-324_palmtree-2-1,Jarawara-324_palmtree-2,jani,256,false,expert,,j a n i,SCA,,1
Jarawara-324_palmtree-3-1,Jarawara-324_palmtree-3,jawana,87,false,expert,,j a w a n a,SCA,,1
Jarawara-324_palmtree-4-1,Jarawara-324_palmtree-4,kowasaki,547,false,expert,,k o w a s a k i,SCA,,1
Kulina-324_palmtree-1-1,Kulina-324_palmtree-1,jani,256,false,expert,,j a n i,SCA,,1
Kulina-324_palmtree-2-1,Kulina-324_palmtree-2,jawana,87,false,expert,,j a w a n a,SCA,,1
Sorowaha-324_palmtree-1-1,Sorowaha-324_palmtree-1,ɨɾɨ,231,false,expert,,ɨ ɾ ɨ,SCA,,1
Sorowaha-324_palmtree-2-1,Sorowaha-324_palmtree-2,koasaki,547,false,expert,,k o - a s a k i,SCA,,1
ProtoArawan-324_palmtree-1-1,ProtoArawan-324_palmtree-1,ere,231,false,expert,,e r e,SCA,,1
ProtoArawan-324_palmtree-2-1,ProtoArawan-324_palmtree-2,jani,256,false,expert,,j a n i,SCA,,1
ProtoArawan-324_palmtree-3-1,ProtoArawan-324_palmtree-3,jawana,87,false,expert,,j a w a n a,SCA,,1
ProtoArawan-324_palmtree-4-1,ProtoArawan-324_palmtree-4,kowasaki,547,false,expert,,k o w a s a k i,SCA,,1
Banawa-331_pathorroad-1-1,Banawa-331_pathorroad-1,hawi,238,false,expert,,h a w - - i,SCA,,1
Deni-331_pathorroad-1-1,Deni-331_pathorroad-1,hawi,238,false,expert,,h a w - - i,SCA,,1
Jamamadi-331_pathorroad-1-1,Jamamadi-331_pathorroad-1,hawi,238,false,expert,,h a w - - i,SCA,,1
Jarawara-331_pathorroad-1-1,Jarawara-331_pathorroad-1,hawi,238,false,expert,,h a w - - i,SCA,,1
Kulina-331_pathorroad-1-1,Kulina-331_pathorroad-1,hawi,238,false,expert,,h a w - - i,SCA,,1
Paumari-331_pathorroad-1-1,Paumari-331_pathorroad-1,hagihi,238,false,expert,,h a g i h i,SCA,,1
Sorowaha-331_pathorroad-1-1,Sorowaha-331_pathorroad-1,agi,238,false,expert,,- a g - - i,SCA,,1
ProtoArawan-331_pathorroad-1-1,ProtoArawan-331_pathorroad-1,hagi,238,false,expert,,h a g - - i,SCA,,1
Kanamari-331_pathorroad-1-1,Kanamari-331_pathorroad-1,daŋ,927,false,expert,,d a ŋ,SCA,,1
Banawa-346_pierce-1-1,Banawa-346_pierce-1,saka,350,false,expert,,s a k a,SCA,,1
Banawa-346_pierce-2-1,Banawa-346_pierce-2,ida,70,false,expert,,i d a,SCA,,1
Deni-346_pierce-1-1,Deni-346_pierce-1,saka,350,false,expert,,s a k a,SCA,,1
Jamamadi-346_pierce-1-1,Jamamadi-346_pierce-1,saka,350,false,expert,,s a k a,SCA,,1
Jamamadi-346_pierce-2-1,Jamamadi-346_pierce-2,ida,70,false,expert,,i d a,SCA,,1
Jarawara-346_pierce-1-1,Jarawara-346_pierce-1,saka,350,false,expert,,s a k a,SCA,,1
Jarawara-346_pierce-2-1,Jarawara-346_pierce-2,ita,70,false,expert,,i t a,SCA,,1
Kulina-346_pierce-1-1,Kulina-346_pierce-1,tsaka,350,false,expert,,ts a k a,SCA,,1
Paumari-346_pierce-1-1,Paumari-346_pierce-1,saka,350,false,expert,,s a k a,SCA,,1
Sorowaha-346_pierce-1-1,Sorowaha-346_pierce-1,ida,70,false,expert,,i d a,SCA,,1
Sorowaha-346_pierce-2-1,Sorowaha-346_pierce-2,sutika,649,false,expert,,s u t i k a,SCA,,1
ProtoArawan-346_pierce-1-1,ProtoArawan-346_pierce-1,ida,70,false,expert,,i d a,SCA,,1
ProtoArawan-346_pierce-2-1,ProtoArawan-346_pierce-2,saka,350,false,expert,,s a k a,SCA,,1
Banawa-347_pineapple-1-1,Banawa-347_pineapple-1,sami,351,false,expert,,s - a m i,SCA,,1
Deni-347_pineapple-1-1,Deni-347_pineapple-1,tsʰami,351,false,expert,,tsʰ - a m i,SCA,,1
Jamamadi-347_pineapple-1-1,Jamamadi-347_pineapple-1,sami,351,false,expert,,s - a m i,SCA,,1
Jarawara-347_pineapple-1-1,Jarawara-347_pineapple-1,sami,351,false,expert,,s - a m i,SCA,,1
Sorowaha-347_pineapple-1-1,Sorowaha-347_pineapple-1,tsami,351,false,expert,,ts - a m i,SCA,,1
Kulina-347_pineapple-1-1,Kulina-347_pineapple-1,tsʰami,351,false,expert,,tsʰ - a m i,SCA,,1
Kulina-347_pineapple-2-1,Kulina-347_pineapple-2,nana,513,false,expert,,n a n a,SCA,,1
Sorowaha-347_pineapple-2-1,Sorowaha-347_pineapple-2,aɾaguna,625,false,expert,,a ɾ a g u n a,SCA,,1
Kanamari-347_pineapple-1-1,Kanamari-347_pineapple-1,wakak,903,false,expert,,w a k a k,SCA,,1
Katawishi-347_pineapple-1-1,Katawishi-347_pineapple-1,uruhi,918,false,expert,,u r u h i,SCA,,1
ProtoArawan-347_pineapple-1-1,ProtoArawan-347_pineapple-1,shami,351,false,expert,,s h a m i,SCA,,1
Banawa-355_porcupine-1-1,Banawa-355_porcupine-1,misa,292,false,expert,,m i s - a,SCA,,1
Deni-355_porcupine-1-1,Deni-355_porcupine-1,mitsʰe,292,false,expert,,m i tsʰ - e,SCA,,1
Jamamadi-355_porcupine-1-1,Jamamadi-355_porcupine-1,misa,292,false,expert,,m i s - a,SCA,,1
Jarawara-355_porcupine-1-1,Jarawara-355_porcupine-1,misa,292,false,expert,,m i s - a,SCA,,1
Kulina-355_porcupine-1-1,Kulina-355_porcupine-1,mitsʰɛ,292,false,expert,,m i tsʰ - ɛ,SCA,,1
Sorowaha-355_porcupine-1-1,Sorowaha-355_porcupine-1,misi,292,false,expert,,m i s - i,SCA,,1
ProtoArawan-355_porcupine-1-1,ProtoArawan-355_porcupine-1,mishe,292,false,expert,,m i s h e,SCA,,1
Banawa-356_pot-1-1,Banawa-356_pot-1,jia,514,false,expert,,j i - - - a,SCA,,1
Deni-356_pot-1-1,Deni-356_pot-1,jipa,514,false,expert,,j i p - - a,SCA,,1
Jamamadi-356_pot-1-1,Jamamadi-356_pot-1,jiwaha,258,false,expert,,j i w a h a,SCA,,1
Jarawara-356_pot-1-1,Jarawara-356_pot-1,jiwaha,258,false,expert,,j i w a h a,SCA,,1
Kulina-356_pot-1-1,Kulina-356_pot-1,jipa,514,false,expert,,j i p - - a,SCA,,1
Paumari-356_pot-1-1,Paumari-356_pot-1,siʔaha,258,false,expert,,s i ʔ a h a,SCA,,1
Sorowaha-356_pot-1-1,Sorowaha-356_pot-1,isaha,258,false,expert,,- i s a h a,SCA,,1
ProtoArawan-356_pot-1-1,ProtoArawan-356_pot-1,jipaha,514,false,expert,,j i p a h a,SCA,,1
Banawa-376_roastorfry-1-1,Banawa-376_roastorfry-1,ba,23,false,expert,,b a - -,SCA,,1
Banawa-376_roastorfry-2-1,Banawa-376_roastorfry-2,tabasi,407,false,expert,,t a b a s - i,SCA,,1
Deni-376_roastorfry-1-1,Deni-376_roastorfry-1,bana,23,false,expert,,b a n a,SCA,,1
Deni-376_roastorfry-2-1,Deni-376_roastorfry-2,tabitsʰi,407,false,expert,,t a b i tsʰ - i,SCA,,1
Jamamadi-376_roastorfry-1-1,Jamamadi-376_roastorfry-1,tabasi,407,false,expert,,t a b a s - i,SCA,,1
Jarawara-376_roastorfry-1-1,Jarawara-376_roastorfry-1,bana,23,false,expert,,b a n a,SCA,,1
Jarawara-376_roastorfry-2-1,Jarawara-376_roastorfry-2,tabasi,407,false,expert,,t a b a s - i,SCA,,1
Kulina-376_roastorfry-1-1,Kulina-376_roastorfry-1,bana,23,false,expert,,b a n a,SCA,,1
Kulina-376_roastorfry-2-1,Kulina-376_roastorfry-2,tabitsʰɛ,407,false,expert,,t a b i tsʰ - ɛ,SCA,,1
Sorowaha-376_roastorfry-1-1,Sorowaha-376_roastorfry-1,suki,646,false,expert,,s u k i,SCA,,1
ProtoArawan-376_roastorfry-1-1,ProtoArawan-376_roastorfry-1,bana,23,false,expert,,b a n a,SCA,,1
ProtoArawan-376_roastorfry-2-1,ProtoArawan-376_roastorfry-2,tabishe,407,false,expert,,t a b i s h e,SCA,,1
Banawa-381_rotten-1-1,Banawa-381_rotten-1,bata,224,false,expert,,b a t - - a,SCA,,1
Deni-381_rotten-1-1,Deni-381_rotten-1,batha,224,false,expert,,b a t - h a,SCA,,1
Jamamadi-381_rotten-1-1,Jamamadi-381_rotten-1,bata,224,false,expert,,b a t - - a,SCA,,1
Jarawara-381_rotten-1-1,Jarawara-381_rotten-1,abohi,515,false,expert,,a b o h i,SCA,,1
Jarawara-381_rotten-2-1,Jarawara-381_rotten-2,bata,224,false,expert,,b a t - - a,SCA,,1
Kulina-381_rotten-1-1,Kulina-381_rotten-1,bat̪ʰa,224,false,expert,,b a t̪ʰ - - a,SCA,,1
Paumari-381_rotten-1-1,Paumari-381_rotten-1,batha,224,false,expert,,b a t - h a,SCA,,1
Sorowaha-381_rotten-1-1,Sorowaha-381_rotten-1,hata,224,false,expert,,h a t - - a,SCA,,1
Sorowaha-381_rotten-2-1,Sorowaha-381_rotten-2,hataɾi,224,false,expert,,h a t a ɾ i,SCA,,1
ProtoArawan-381_rotten-1-1,ProtoArawan-381_rotten-1,ɓatha,224,false,expert,,ɓ a t - h a,SCA,,1
Banawa-388_sand-1-1,Banawa-388_sand-1,siki,266,false,expert,,s - i k - - i,SCA,,1
Deni-388_sand-1-1,Deni-388_sand-1,tsiki,266,false,expert,,tʃ - i k - - i,SCA,,1
Deni-388_sand-2-1,Deni-388_sand-2,tsʰiki,266,false,expert,,tsʰ - i k - - i,SCA,,1
Jamamadi-388_sand-1-1,Jamamadi-388_sand-1,siki,266,false,expert,,s - i k - - i,SCA,,1
Jarawara-388_sand-1-1,Jarawara-388_sand-1,siki,266,false,expert,,s - i k - - i,SCA,,1
Kulina-388_sand-1-1,Kulina-388_sand-1,tsʰiki wɛtsʰɛ,266,false,expert,,tsʰ - i k - - i,SCA,,1
Kulina-388_sand-1-2,Kulina-388_sand-1,tsʰiki wɛtsʰɛ,517,false,expert,,w ɛ tsʰ ɛ,SCA,,2
Kulina-388_sand-2-1,Kulina-388_sand-2,tsʰiki,266,false,expert,,tsʰ - i k - - i,SCA,,1
Paumari-388_sand-1-1,Paumari-388_sand-1,kaasi,516,false,expert,,k aː s i - -,SCA,,1
Sorowaha-388_sand-1-1,Sorowaha-388_sand-1,asidʒu,516,false,expert,,- a s i dʒ u,SCA,,1
Katawishi-388_sand-1-1,Katawishi-388_sand-1,tikihi,266,false,expert,,t - i k i h i,SCA,,1
ProtoArawan-388_sand-1-1,ProtoArawan-388_sand-1,kaaxijo,516,false,expert,,k aː x i j o,SCA,,1
ProtoArawan-388_sand-2-1,ProtoArawan-388_sand-2,shiki,266,false,expert,,s h i k - - i,SCA,,1
Banawa-405_shellfish-1-1,Banawa-405_shellfish-1,taro,361,false,expert,,t a r o,SCA,,1
Deni-405_shellfish-1-1,Deni-405_shellfish-1,taro,361,false,expert,,t a r o,SCA,,1
Jarawara-405_shellfish-1-1,Jarawara-405_shellfish-1,taro,361,false,expert,,t a r o,SCA,,1
