ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Morphemes,SimpleCognate,PartialCognates
Jamamadi-449_piranha-1,,Jamamadi,449_piranha,oma,oma,o m a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,PIRANHA,438,421
Jarawara-449_piranha-1,,Jarawara,449_piranha,oma,oma,o m a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,PIRANHA,438,421
Kulina-449_piranha-1,,Kulina,449_piranha,akomi,akomi,a k o m i,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,PIRANHA,1469,1450
Deni-449_piranha-1,,Deni,449_piranha,akumi,akumi,a k u m i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,PIRANHA,1469,1450
Apurina-449_piranha-1,,Apurina,449_piranha,(h)oma,homa,h o m a,,,,,,,PIRANHA,438,421
Paumari_1833-449_piranha-1,,Paumari_1833,449_piranha,banu,banu,b a n u,,,,,,,PIRANHA,1033,988
Sorowaha-441_pestle-1,,Sorowaha,441_pestle,huwa / akubi,huwa,h u w a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,PESTLE,436,419
Sorowaha-441_pestle-2,,Sorowaha,441_pestle,huwa / akubi,akubi,a k u b i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,PESTLE,664,622
Banawa-441_pestle-1,,Banawa,441_pestle,to-too awe,to-too awe,t o + t oː + a w e,,ladefoged1997phonetic,,,,,? ? ?,1406,1377 1377 1378
Deni-441_pestle-1,,Deni,441_pestle,daka,daka,d a k a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,PESTLE,1470,1451
Kulina-441_pestle-1,,Kulina,441_pestle,dodo,dodo,d o d o,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,PESTLE,1471,1452
Sorowaha-92_caiman-1,,Sorowaha,92_caiman,una,una,u n a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,CAIMAN,393,308
Jarawara-92_caiman-1,,Jarawara,92_caiman,ona,ona,o n a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,CAIMAN,393,308
Kulina-92_caiman-1,,Kulina,92_caiman,wama,wama,w a m a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,CAIMAN,128,727
Paumari-92_caiman-1,,Paumari,92_caiman,kasiʔi,kasiʔi,k a s i ʔ i,,dixon2004proto;chapman1998dicionario,,,,,CAIMAN,410,499
Katawishi-92_caiman-1,,Katawishi,92_caiman,kadjuhe,kadjuhe,k a d j u,,adelaar2007katawixi;tastevin1920notes,,,,,CAIMAN,865,823
Kanamari-92_caiman-1,,Kanamari,92_caiman,kadʒu,kadʒu,k aː dʒ u,,silva2011fonologia;adelaar2000propuesta;magalhaes2018kanamari;queixalos2007ergatividad,,,,,CAIMAN,865,823
KatukinaBia-92_caiman-1,,KatukinaBia,92_caiman,kadʒu,kadʒu,k aː dʒ u,,anjos2011fonologia;adelaar2000propuesta;rivet1920katukina;adelaar2007katawixi,,,,,CAIMAN,865,823
Jamamadi-92_caiman-1,,Jamamadi,92_caiman,ona,ona,o n a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,CAIMAN,393,308
Deni-92_caiman-1,,Deni,92_caiman,vana,vana,v a n a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,CAIMAN,128,727
Paumari_1833-92_caiman-1,,Paumari_1833,92_caiman,kaʃiʔi,kaʃiʔi,k a ʃ i ʔ i,,,,,,,CAIMAN,410,499
Sorowaha-372_monkey-1,,Sorowaha,372_monkey,kanʲa,kanʲa,k a nʲ a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,HOWLER.MONKEY,435,511
ProtoArawan-372_monkey-1,,ProtoArawan,372_monkey,gapha / tamakori,tamakori,t a m a k o r i,,dixon2004proto,,,,,MONKEY,965,418
Paumari-372_monkey-1,,Paumari,372_monkey,dikosi,dikosi,ɗ i k o s i,,dixon2004proto;chapman1998dicionario,,,,,MONKEY,1029,984
Toyeri-372_monkey-1,,Toyeri,372_monkey,pogⁿ,pogⁿ,p o gⁿ,,peck1979toyeri,,,,,MONKEY,1988,1973
Sapiteri-372_monkey-1,,Sapiteri,372_monkey,pogⁿ,pogⁿ,p o gⁿ,,,,,,,MONKEY,1988,1973
Sorowaha-125_comb-1,,Sorowaha,125_comb,maʃiɾi,maʃiɾi,m a ʃ i ɾ i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,COMB,433,416
Kulina-125_comb-1,,Kulina,125_comb,sʰiri,sʰiri,tsʰ i r i,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,COMB,433,416
Jarawara-125_comb-1,,Jarawara,125_comb,beti,beti,b e t i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,COMB,1474,1455
Paumari-125_comb-1,,Paumari,125_comb,maida,maida,m a i ɗ a,,dixon2004proto;chapman1998dicionario,,,,,COMB,1475,1456
Toyeri-125_comb-1,,Toyeri,125_comb,ekʉiridⁿa,ekʉiridⁿa,e k ʉi r i dⁿ a,,peck1979toyeri,,,,,COMB,1987,1972
Paumari-83_brotherinlawofman-1,,Paumari,83_brotherinlawofman,βabo,βabo,β a b o,,dixon2004proto;chapman1998dicionario,,,,,BROTHER-IN-LAW,193,193
Kulina-83_brotherinlawofman-1,,Kulina,83_brotherinlawofman,wabo,wabo,w a b o,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,BROTHER-IN-LAW,193,193
Deni-83_brotherinlawofman-1,,Deni,83_brotherinlawofman,wabo,wabo,w a b o,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,BROTHER-IN-LAW,193,193
Jarawara-83_brotherinlawofman-1,,Jarawara,83_brotherinlawofman,wabo,wabo,w a b o,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,BROTHER-IN-LAW,193,193
Banawa-83_brotherinlawofman-1,,Banawa,83_brotherinlawofman,wabo,wabo,w a b o,,ladefoged1997phonetic,,,,,BROTHER-IN-LAW,193,193
Jamamadi-83_brotherinlawofman-1,,Jamamadi,83_brotherinlawofman,wabo,wabo,w a b o,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,BROTHER-IN-LAW,193,193
ProtoArawan-83_brotherinlawofman-1,,ProtoArawan,83_brotherinlawofman,wabo,wabo,w a b o,,dixon2004proto,,,,,BROTHER-IN-LAW,193,193
Deni-161_dream-1,,Deni,161_dream,wadari,wadari,w a d a r i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,DREAM,194,194
Jarawara-161_dream-1,,Jarawara,161_dream,watari,watari,w a t a r i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,DREAM,194,194
Banawa-161_dream-1,,Banawa,161_dream,wadari,wadari,w a d a r i,,ladefoged1997phonetic,,,,,DREAM,194,194
Sorowaha-161_dream-1,,Sorowaha,161_dream,waɾa,waɾa,w a ɾ a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,DREAM,194,194
Sorowaha-161_dream-2,,Sorowaha,161_dream,waɾamɨ,waɾamɨ,w a ɾ a m ɨ,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,DREAM,194,194
ProtoArawan-161_dream-1,,ProtoArawan,161_dream,wadari,wadari,w a d a r i,,dixon2004proto,,,,,DREAM,194,194
Jamamadi-161_dream-1,,Jamamadi,161_dream,wadari,wadari,w a d a r i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,DREAM,194,194
Paumari-161_dream-1,,Paumari,161_dream,βadami,βadami,β a d a m i,,dixon2004proto;chapman1998dicionario,,,,,DREAM,194,194
Toyeri-161_dream-1,,Toyeri,161_dream,embajorok,embajorok,e m/b a j o r o k,,peck1979toyeri,,,,,DREAM,1986,1971
Sapiteri-161_dream-1,,Sapiteri,161_dream,embajorok,embajorok,e m/b a j o r o k,,,,,,,DREAM,1986,1971
Kulina-130_cotton-1,,Kulina,130_cotton,wepe,wepe,w e p e,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,COTTON,199,199
Jarawara-130_cotton-1,,Jarawara,130_cotton,waɸe,waɸe,w a ɸ e,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,COTTON,199,199
Banawa-130_cotton-1,,Banawa,130_cotton,waɸe,waɸe,w a ɸ e,,ladefoged1997phonetic,,,,,COTTON,199,199
Jamamadi-130_cotton-1,,Jamamadi,130_cotton,weɸe,weɸe,w e ɸ e,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,COTTON,199,199
Sorowaha-130_cotton-1,,Sorowaha,130_cotton,wabɨ,wabɨ,w a b ɨ,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,COTTON,199,199
Deni-130_cotton-1,,Deni,130_cotton,vamure,vamure,v a m u r e,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,COTTON,875,833
ProtoArawan-130_cotton-1,,ProtoArawan,130_cotton,wape,wape,w a p e,,dixon2004proto,,,,,COTTON,199,199
Toyeri-130_cotton-1,,Toyeri,130_cotton,kʉtah,kʉtah,k ʉ t a h,,peck1979toyeri,,,,,COTTON,1985,1970
Sapiteri-130_cotton-1,,Sapiteri,130_cotton,kʉtah,kʉtah,k ʉ t a h,,,,,,,COTTON,1985,1970
Paumari-399_oar-1,,Paumari,399_oar,βanamo,βanamo,β a n a m o,,dixon2004proto;chapman1998dicionario,,,,,OAR,200,200
Deni-399_oar-1,,Deni,399_oar,warami,warami,w a r a m i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,OAR,200,200
Arawa-399_oar-1,,Arawa,399_oar,waramí,waramí,w a r a m i,,ehrenreich1897materialien,,,,,OAR,200,200
Sorowaha-399_oar-1,,Sorowaha,399_oar,zama tɨmɨnɨ,zama tɨmɨnɨ,z a m a + t ɨ m ɨ n ɨ,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,THING PADDLE,758,314 148
Katawishi-399_oar-1,,Katawishi,399_oar,waraemi,waraemi,w a r ae m i,,adelaar2007katawixi;tastevin1920notes,,,,,OAR,200,200
Banawa-399_oar-1,,Banawa,399_oar,kojari,kojari,k o j a r i,,ladefoged1997phonetic,,,,,OAR,1265,1192
Jarawara-399_oar-1,,Jarawara,399_oar,kojari,kojari,k o j a r i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,OAR,1265,1192
Toyeri-399_oar-1,,Toyeri,399_oar,homet,homet,h o m e t,,peck1979toyeri,,,,,OAR,1984,1969
Sapiteri-399_oar-1,,Sapiteri,399_oar,homet,homet,h o m e t,,,,,,,OAR,1984,1969
Paumari-18_aracua-1,,Paumari,18_aracua,βarataoko,βarataoko,β a r a t a o k o,,dixon2004proto;chapman1998dicionario,,,,,CHACHALACA,431,414
Kulina-18_aracua-1,,Kulina,18_aracua,warakaja,warakaja,w a r a k a j a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,CHACHALACA,201,201
ProtoArawan-18_aracua-1,,ProtoArawan,18_aracua,wara,wara,w a r a,,dixon2004proto,,,,,CHACHALACA,201,201
Deni-641_treespwithsoftwood-1,,Deni,641_treespwithsoftwood,warakana,warakana,w a r a k a n a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,TREE.SPECIES.WITH.SOFT.WOOD,202,202
Jarawara-641_treespwithsoftwood-1,,Jarawara,641_treespwithsoftwood,warakana,warakana,w a r a k a n a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,TREE.SPECIES.WITH.SOFT.WOOD,202,202
Jamamadi-641_treespwithsoftwood-1,,Jamamadi,641_treespwithsoftwood,warakana,warakana,w a r a k a n a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,TREE.SPECIES.WITH.SOFT.WOOD,202,202
ProtoArawan-641_treespwithsoftwood-1,,ProtoArawan,641_treespwithsoftwood,warakana,warakana,w a r a k a n a,,dixon2004proto,,,,,TREE.SPECIES.WITH.SOFT.WOOD,202,202
Paumari-308_kapokceibetree-1,,Paumari,308_kapokceibetree,βasini,βasini,β a s i n i,,dixon2004proto;chapman1998dicionario,,,,,KAPOK.CEIBE.TREE,203,203
Jarawara-308_kapokceibetree-1,,Jarawara,308_kapokceibetree,wasina,wasina,w a s i n a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,KAPOK.CEIBE.TREE,203,203
Banawa-308_kapokceibetree-1,,Banawa,308_kapokceibetree,wasina,wasina,w a s i n a,,ladefoged1997phonetic,,,,,KAPOK.CEIBE.TREE,203,203
Jamamadi-308_kapokceibetree-1,,Jamamadi,308_kapokceibetree,wasina,wasina,w a s i n a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,KAPOK.CEIBE.TREE,203,203
ProtoArawan-308_kapokceibetree-1,,ProtoArawan,308_kapokceibetree,wasina,wasina,w a s i n a,,dixon2004proto,,,,,KAPOK.CEIBE.TREE,203,203
Deni-348_lung-1,,Deni,348_lung,watsʰabori,watsʰabori,w a tsʰ a b o r i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,LUNG,611,711
Jarawara-348_lung-1,,Jarawara,348_lung,hasabori,hasabori,h a s a b o r i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,LUNG,611,711
Banawa-348_lung-1,,Banawa,348_lung,wasabori,wasabori,w a s a b o r i,,ladefoged1997phonetic,,,,,LUNG,611,711
ProtoArawan-348_lung-1,,ProtoArawan,348_lung,watsʰabori,watsʰabori,w a tsʰ a b o r i,,dixon2004proto,,,,,LUNG,611,711
Kulina-348_lung-1,,Kulina,348_lung,wasʰakari,wasʰakari,w a sʰ a k a r i,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,LUNG,611,711
Toyeri-348_lung-1,,Toyeri,348_lung,wapohpoh / wahekpo,wahekpo,w a h e k p o,,peck1979toyeri,,,,,LUNG,1981,1966
Toyeri-348_lung-2,,Toyeri,348_lung,wapohpoh / wahekpo,wapohpoh,w a p o h p o h,,peck1979toyeri,,,,,LUNG,1983,1968
Sapiteri-348_lung-1,,Sapiteri,348_lung,wapohpoh / wahekpo,wahekpo,w a h e k p o,,,,,,,LUNG,1981,1966
Sapiteri-348_lung-2,,Sapiteri,348_lung,wapohpoh / wahekpo,wapohpoh,w a p o h p o h,,,,,,,LUNG,1982,1967
Kulina-623_throwwater-1,,Kulina,623_throwwater,wisha,wisha,w i s h a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,THROW.WATER,205,205
Deni-623_throwwater-1,,Deni,623_throwwater,witsʰa,witsʰa,w i tsʰ a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,THROW.WATER,205,205
Jarawara-623_throwwater-1,,Jarawara,623_throwwater,wisa,wisa,w i s a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,THROW.WATER,205,205
Banawa-623_throwwater-1,,Banawa,623_throwwater,wisa,wisa,w i s a,,ladefoged1997phonetic,,,,,THROW.WATER,205,205
ProtoArawan-623_throwwater-1,,ProtoArawan,623_throwwater,wisha,wisha,w i tsʰ a,,dixon2004proto,,,,,THROW.WATER,205,205
Sorowaha-80_bright-1,,Sorowaha,80_bright,kaɾaɾa / asiika,kaɾaɾa,k a ɾ a ɾ a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,BRIGHT,1294,1294
Sorowaha-80_bright-2,,Sorowaha,80_bright,kaɾaɾa / asiika,asiika,a s iː kʲ a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,BRIGHT,680,634
Deni-80_bright-1,,Deni,80_bright,tsivahade,tsivahade,ts i v a h a d e,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,BRIGHT,1767,376
Sorowaha-526_shrimp-1,,Sorowaha,526_shrimp,haʃiciɾi,haʃiciɾi,h a ʃ i c i ɾ i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,SHRIMP,428,406
Banawa-526_shrimp-1,,Banawa,526_shrimp,kamo,kamo,k a m o,,ladefoged1997phonetic,,,,,SHRIMP,1186,1092
Sorowaha-331_liana-1,,Sorowaha,331_liana,konaha,konaha,k o n a h a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,LIANA,427,404
Jamamadi-331_liana-1,,Jamamadi,331_liana,kona,kona,k o n a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,LIANA,427,404
Banawa-331_liana-1,,Banawa,331_liana,kona,kona,k o n a,,ladefoged1997phonetic,,,,,LIANA,427,404
Jarawara-331_liana-1,,Jarawara,331_liana,kona,kona,k o n a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,LIANA,427,404
Paumari-331_liana-1,,Paumari,331_liana,ʔakona,ʔakona,ʔ a k o n a,,dixon2004proto;chapman1998dicionario,,,,,LIANA,427,404
Kulina-331_liana-1,,Kulina,331_liana,kona,kona,k o n a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,LIANA,427,404
Apurina-331_liana-1,,Apurina,331_liana,konã,konã,k o n ã,,,,,,,LIANA,427,404
Toyeri-331_liana-1,,Toyeri,331_liana,embih,embih,e m/b i h,,peck1979toyeri,,,,,LIANA,1980,1965
Sapiteri-331_liana-1,,Sapiteri,331_liana,embih,embih,e m/b i h,,,,,,,LIANA,1980,1965
Sorowaha-320_largebulletantsubfamilyparaponerinae-1,,Sorowaha,320_largebulletantsubfamilyparaponerinae,huwatɨ,huwatɨ,h u w a t ɨ,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,TOCANDIRA,426,402
Jarawara-320_largebulletantsubfamilyparaponerinae-1,,Jarawara,320_largebulletantsubfamilyparaponerinae,jimo,jimo,j i m o,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,TOCANDIRA,1749,1740
Banawa-320_largebulletantsubfamilyparaponerinae-1,,Banawa,320_largebulletantsubfamilyparaponerinae,jimo,jimo,j i m o,,ladefoged1997phonetic,,,,,TOCANDIRA,1749,1740
Jamamadi-320_largebulletantsubfamilyparaponerinae-1,,Jamamadi,320_largebulletantsubfamilyparaponerinae,jomo,jomo,j o m o,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,TOCANDIRA,1749,1740
Sorowaha-413_owner-1,,Sorowaha,413_owner,anidawa,anidawa,a n i d a w a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,OWNER,423,397
Banawa-413_owner-1,,Banawa,413_owner,hidi,hidi,h i d i,,ladefoged1997phonetic,,,,,OWNER,1213,1178
Jamamadi-413_owner-1,,Jamamadi,413_owner,hidi,hidi,h i d i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,OWNER,1213,1178
Jarawara-413_owner-1,,Jarawara,413_owner,hiti,hiti,h i t i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,OWNER,1213,1178
Kulina-413_owner-1,,Kulina,413_owner,hinede,hinede,h i n e d e,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,OWNER,1213,1178
Sorowaha-701_wound-1,,Sorowaha,701_wound,batakaɾa / kaʃidʒahu,batakaɾa,b a t a k a ɾ a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,WOUND,1224,1224
Sorowaha-701_wound-2,,Sorowaha,701_wound,batakaɾa / kaʃidʒahu,kaʃidʒahu,k a ʃ i dʒ a h u,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,WOUND,741,703
Deni-701_wound-1,,Deni,701_wound,sasu,sasu,s a s u,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,WOUND,1473,1454
Sorowaha-327_leech-1,,Sorowaha,327_leech,aahidu,aahidu,aː h i d u,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,LEECH,422,396
Paumari-327_leech-1,,Paumari,327_leech,maʔori,maʔori,m a ʔ o r i,,dixon2004proto;chapman1998dicionario,,,,,LEECH,1925,1905
Sorowaha-203_firefly-1,,Sorowaha,203_firefly,aamuwa,aamuwa,aː m u w a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,STAR,421,888
Kulina-203_firefly-1,,Kulina,203_firefly,amowa,amowa,a m o w a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,STAR,421,888
Paumari-203_firefly-1,,Paumari,203_firefly,madava,madava,m a d a v a,,dixon2004proto;chapman1998dicionario,,,,,FIREFLY,1892,1872
Sorowaha-209_flat-1,,Sorowaha,209_flat,baaɾʲu,baaɾʲu,b aː ɾʲ u,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,FLAT,1257,1257
Banawa-209_flat-1,,Banawa,209_flat,baro,baro,b a r o,,ladefoged1997phonetic,,,,,FLAT,1257,1257
Paumari-209_flat-1,,Paumari,209_flat,daro,daro,d a r o,,dixon2004proto;chapman1998dicionario,,,,,FLAT,1257,1257
Sorowaha-392_net-1,,Sorowaha,392_net,hʊʊwi,hʊʊwi,h ʊː w i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,NET,420,395
Sapiteri-392_net-1,,Sapiteri,392_net,wakhene,wakhene,w a kh e n e,,,,,,,NET,1973,1958
Sorowaha-414_paca-1,,Sorowaha,414_paca,hawɨ,hawɨ,h a w ɨ,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,PACA,418,393
Banawa-414_paca-1,,Banawa,414_paca,benemo,benemo,b e n e m o,,ladefoged1997phonetic,,,,,PACA,1189,1154
Jamamadi-414_paca-1,,Jamamadi,414_paca,wakowa,wakowa,w a k o w a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,CAPYBARA,1300,917
Jarawara-414_paca-1,,Jarawara,414_paca,benemo / wakowa,benemo,b e n e m o,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,PACA,1189,1154
Jarawara-414_paca-2,,Jarawara,414_paca,benemo / wakowa,wakowa,w a k o w a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,CAPYBARA,1300,917
Deni-414_paca-1,,Deni,414_paca,kʰamanuvi,kʰamanuvi,kʰ a m a n u v i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,PACA,1476,1457
Kulina-414_paca-1,,Kulina,414_paca,kʰamanowi,kʰamanowi,kʰ a m a n o w i,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,PACA,1476,1457
Sapiteri-414_paca-1,,Sapiteri,414_paca,waktasoropo,waktasoropo,w a k t a s o r o p o,,,,,,,PACA,1972,1957
Sorowaha-96_canoe-1,,Sorowaha,96_canoe,hiini,hiini,h iː n i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,CANOE,1295,1295
Arawa-96_canoe-1,,Arawa,96_canoe,safini,safini,s a ɸ i n i,,ehrenreich1897materialien,,,,,CANOE,1295,1295
Paumari-96_canoe-1,,Paumari,96_canoe,kanava,kanava,k a n a β a,,dixon2004proto;chapman1998dicionario,,,,,CANOE,1197,1163
Banawa-96_canoe-1,,Banawa,96_canoe,kanawa,kanawa,k a n a w a,,ladefoged1997phonetic,,,,,CANOE,1197,1163
Jamamadi-96_canoe-1,,Jamamadi,96_canoe,kanawa,kanawa,k a n a w a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,CANOE,1197,1163
Jarawara-96_canoe-1,,Jarawara,96_canoe,kanawa,kanawa,k a n a w a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,CANOE,1197,1163
Kulina-96_canoe-1,,Kulina,96_canoe,kanowa / oba,kanowa,k a n o w a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,CANOE,1197,1163
Kulina-96_canoe-2,,Kulina,96_canoe,kanowa / oba,oba,o b a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,CANOE,1477,1458
Deni-96_canoe-1,,Deni,96_canoe,mapuva,mapuva,m a p u v a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,CANOE,1478,1459
Paumari_1833-96_canoe-1,,Paumari_1833,96_canoe,kanawa,kanawa,k a n a w a,,,,,,,CANOE,1197,1163
Apurina-96_canoe-1,,Apurina,96_canoe,kanawa,kanawa,k a n a w a,,,,,,,CANOE,1197,1163
Toyeri-96_canoe-1,,Toyeri,96_canoe,kʉsepe,kʉsepe,k ʉ s e p e,,peck1979toyeri,,,,,CANOE,1979,1964
Sorowaha-421_pan-1,,Sorowaha,421_pan,iiʃʲaha,iiʃʲaha,iː ʃʲ a h a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,PAN,417,392
Katawishi-421_pan-1,,Katawishi,421_pan,bo,bo,b oː,,adelaar2007katawixi;tastevin1920notes,,,,,PAN,854,811
Paumari_1833-421_pan-1,,Paumari_1833,421_pan,tʃohara,tʃohara,tʃ o h a r a,,,,,,,PAN,417,392
Paumari-421_pan-1,,Paumari,421_pan,siʔaha,siʔaha,s i ʔ a h a,,dixon2004proto;chapman1998dicionario,,,,,PAN,417,392
Banawa-421_pan-1,,Banawa,421_pan,jia,jia,j ia,,ladefoged1997phonetic,,,,,PAN,417,392
Jarawara-421_pan-1,,Jarawara,421_pan,jiwaha,jiwaha,j i w a h a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,PAN,417,392
Sorowaha-438_penis-1,,Sorowaha,438_penis,iiʃimi,iiʃimi,iː ʃ i m i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,PENIS,416,391
Katawishi-438_penis-1,,Katawishi,438_penis,ho,ho,h o,,adelaar2007katawixi;tastevin1920notes,,,,,PENIS,857,814
Banawa-438_penis-1,,Banawa,438_penis,sowiri,sowiri,s o w i r i,,ladefoged1997phonetic,,,,,TAIL,1214,93
Jamamadi-438_penis-1,,Jamamadi,438_penis,sowiri,sowiri,s o w i r i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,TAIL,1214,93
Jarawara-438_penis-1,,Jarawara,438_penis,sowiri,sowiri,s o w i r i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,TAIL,1214,93
Deni-438_penis-1,,Deni,438_penis,zupuri,zupuri,dz u p u r i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,TAIL,1214,93
