# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	MORPHEMES	COGID	COGIDS
44583	Jamamadi	water	faha	faha	f a h a	WATER	157	157
#
1243	Kulina	we	ia	ia	i a	WE	0	0
#
1244	Jarawara	we excl	ota	ota	o t a	WE.EXCL	0	0
#
1245	Jarawara	we incl	e	e	e	WE.INCL	0	0
#
1246	Jarawara	weasel	sawa	sawa	s a w a	WEASEL	669	669
1247	Banawa	weasel	sawa	sawa	s a w a	WEASEL	669	669
1248	Jamamadi	weasel	sawa	sawa	s a w a	WEASEL	669	669
1250	Kulina	weasel	shawa	shawa	s h a w a	WEASEL	669	669
1251	Deni	weasel	shawa	shawa	s h a w a	WEASEL	669	669
#
1713	Kulina	weave	kowa	kowa	k o w a	WEAVE	119	119
1714	Deni	weave	kowa	kowa	k o w a	WEAVE	119	119
1715	Jarawara	weave	kowa	kowa	k o w a	WEAVE	119	119
1716	Banawa	weave	kowa	kowa	k o w a	WEAVE	119	119
1717	Jamamadi	weave	kowa	kowa	k o w a	WEAVE	119	119
#
1252	Kulina	web-spinning spider	hako	hako	h a k o	WEB-SPINNING.SPIDER	670	670
1253	Deni	web-spinning spider	hako	hako	h a k o	WEB-SPINNING.SPIDER	670	670
1254	Jarawara	web-spinning spider	hako	hako	h a k o	WEB-SPINNING.SPIDER	670	670
1255	Banawa	web-spinning spider	hako	hako	h a k o	WEB-SPINNING.SPIDER	670	670
1256	Jamamadi	web-spinning spider	hako	hako	h a k o	WEB-SPINNING.SPIDER	670	670
#
1258	Jarawara	wet	afi	afi	a f i	WET	2	2
#
1698	Kulina	whip	kosi	kosi	k o s i	WHIP	116	116
1699	Deni	whip	koshi	koshi	k o s h i	WHIP	116	116
1700	Jarawara	whip	kosi	kosi	k o s i	WHIP	116	116
1701	Banawa	whip	kosi	kosi	k o s i	WHIP	116	116
1702	Jamamadi	whip	kosi	kosi	k o s i	WHIP	116	116
#
1721	Jarawara	whistle	kowa	kowa	k o w a	WHISTLE	121	121
1722	Banawa	whistle	kowa	kowa	k o w a	WHISTLE	121	121
1723	Jamamadi	whistle	kowa	kowa	k o w a	WHISTLE	121	121
#
1261	Deni	white	pako	pako	p a k o	WHITE	22	22
1262	Kulina	white	pako	pako	p a k o	WHITE	22	22
#
1263	Banawa	white-lipped peccary	hijama	hijama	h i j a m a	WHITE-LIPPED.PECCARY	243	243
1264	Deni	white-lipped peccary	hijama	hijama	h i j a m a	WHITE-LIPPED.PECCARY	243	243
1265	Jamamadi	white-lipped peccary	hijama	hijama	h i j a m a	WHITE-LIPPED.PECCARY	243	243
1266	Jarawara	white-lipped peccary	hijama	hijama	h i j a m a	WHITE-LIPPED.PECCARY	243	243
1267	Kulina	white-lipped peccary	hijama	hijama	h i j a m a	WHITE-LIPPED.PECCARY	243	243
#
1271	Kulina	wife	amonehe	amonehe	a m o n e h e	WOMAN	0	1006
1272	Deni	wife	panadi	panadi	p a n a d i	WIFE	0	0
#
1273	Kulina	wind	hohode	hohode	h o h o d e	WIND	0	0
#
1298	Kulina	window	kathena	kathena	k a t h e n a	WINDOW	0	0
#
1274	Kulina	wing	ephe	ephe	e p h e	WING	0	0
#
1275	Kulina	woman	amonehe	amonehe	a m o n e h e	WOMAN	0	1006
1276	Deni	woman	amunehe	amunehe	a m u n e h e	WOMAN	0	1006
1277	Deni	woman	dzuvatu	dzuvatu	d z u v a t u	WOMAN	0	0
44570	Jarawara	woman	fana	fana	f a n a	WOMAN	155	154
44571	Banawa	woman	fana	fana	f a n a	WOMAN	155	154
44572	Jamamadi	woman	fana	fana	f a n a	WOMAN	155	154
#
1685	Kulina	woodpecker sp.	koka	koka	k o k a	WOODPECKER.SP.	113	113
1686	Deni	woodpecker sp.	koka	koka	k o k a	WOODPECKER.SP.	113	113
1687	Jarawara	woodpecker sp.	koka	koka	k o k a	WOODPECKER.SP.	113	113
1688	Banawa	woodpecker sp.	koka	koka	k o k a	WOODPECKER.SP.	113	113
1689	Jamamadi	woodpecker sp.	koka	koka	k o k a	WOODPECKER.SP.	113	113
#
1278	Kulina	woolly monkey	wapha	wapha	w a p h a	WOOLLY.MONKEY	0	0
1279	Jarawara	woolly monkey	wafa	wafa	w a f a	WOOLLY.MONKEY	0	0
1280	Banawa	woolly monkey	wafa	wafa	w a f a	WOOLLY.MONKEY	0	0
1281	Jamamadi	woolly monkey	wafa	wafa	w a f a	WOOLLY.MONKEY	0	0
#
1284	Deni	yawn	awa	awa	a w a	YAWN	671	671
1285	Jarawara	yawn	awa	awa	a w a	YAWN	671	671
1286	Banawa	yawn	awa	awa	a w a	YAWN	671	671
#
1287	Kulina	year	wahano	wahano	w a h a n o	YEAR	0	0
#
1288	Deni	yellow	derepede	derepede	d e r e p e d e	YELLOW	0	0
1289	Kulina	yellow	weshe	weshe	w e s h e	YELLOW	0	0
#
1390	Kulina	yes	heʔe	heʔe	h e ʔ e	YES	64	64
1391	Deni	yes	heʔe	heʔe	h e ʔ e	YES	64	64
1392	Jarawara	yes	ee	ee	e e	YES	64	64
1393	Banawa	yes	ee	ee	e e	YES	64	64
#
1290	Jarawara	you (plural)	te	te	t e	YOU.(PLURAL)	0	0
1291	Kulina	you (plural)	tia	tia	t i a	YOU.(PLURAL)	0	0
#
1292	Kulina	you (singular)	tia	tia	t i a	YOU.(SINGULAR)	0	0
1293	Jarawara	you (singular)	tiwa	tiwa	t i w a	YOU.(SINGULAR)	0	0
#
1294	Jarawara	younger sister	asima	asima	a s i m a	YOUNGER.SISTER	681	681
1295	Banawa	younger sister	asima	asima	a s i m a	YOUNGER.SISTER	681	681
1296	Jamamadi	younger sister	asima	asima	a s i m a	YOUNGER.SISTER	681	681
# Created using the LexStat class of LingPy-2.6.7
